ep_id,birthdate,birthdate_backup,pos,height,weight,birthplace,nation,handedness,date_retrieved,source
293179,2001-09-23,23-Sep-01,C,"5'9"" / 176 cm",183 lbs / 83 kg,"Feldkirch, AUT",Austria,L,2022-08-27,https://www.eliteprospects.com/player/293179/marco-rossi
475179,2003-02-26,26-Feb-03,F,"5'11"" / 180 cm",185 lbs / 84 kg,"Cochrane, AB, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/475179/ty-mueller
519788,2001-04-02,02-Apr-01,D,"6'5"" / 195 cm",220 lbs / 100 kg,"Magnitogorsk, RUS",Russia,L,2022-08-27,https://www.eliteprospects.com/player/519788/yegor-martynov
151877,1996-09-28,28-Sep-96,G,"6'0"" / 182 cm",185 lbs / 84 kg,"Lahti, FIN",Finland,L,2022-08-27,https://www.eliteprospects.com/player/151877/emil-larmi
424453,2001-03-20,20-Mar-01,C,"6'0"" / 183 cm",183 lbs / 83 kg,"Bedford, NY, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/424453/trevor-zegras
265570,1999-11-06,06-Nov-99,C/LW,"6'0"" / 184 cm",194 lbs / 88 kg,"Gallivare, SWE",Sweden,L,2022-08-27,https://www.eliteprospects.com/player/265570/isac-lundestrom
363892,2000-09-13,13-Sep-00,RW/D,"6'1"" / 185 cm",181 lbs / 82 kg,"Elk River, MN, USA",USA,R,2022-08-27,https://www.eliteprospects.com/player/363892/jack-perbix
278859,1999-09-12,12-Sep-99,C/LW,"5'11"" / 180 cm",201 lbs / 91 kg,"Calgary, AB, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan
226864,1998-06-01,01-Jun-98,D,"6'2"" / 189 cm",192 lbs / 87 kg,"Bojnice, SVK",Slovakia,L,2022-08-27,https://www.eliteprospects.com/player/226864/marek-svarc
226442,1998-02-11,11-Feb-98,D,"6'0"" / 183 cm",198 lbs / 90 kg,"Minneapolis, MN, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/226442/ryan-lindgren
119394,1995-07-21,21-Jul-95,LW/C,"6'2"" / 188 cm",205 lbs / 93 kg,"Burnaby, BC, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/119394/adam-helewka
290462,2001-03-23,23-Mar-01,C,"6'0"" / 183 cm",165 lbs / 75 kg,"Praha, CZE","Czechia
    
            / 
            Germany",R,2022-08-27,https://www.eliteprospects.com/player/290462/marcel-barinka
62146,1996-09-20,20-Sep-96,D,"6'1"" / 185 cm",207 lbs / 94 kg,"Edmonton, AB, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/62146/michael-zipp
512163,2003-03-04,04-Mar-03,C,"5'10"" / 178 cm",181 lbs / 82 kg,"Strongsville, OH, USA","USA
    
            / 
            Canada",L,2022-08-27,https://www.eliteprospects.com/player/512163/dylan-duke
537558,2002-06-18,18-Jun-02,F,"6'0"" / 183 cm",174 lbs / 79 kg,"Stillwater, MN, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/537558/noah-tussey
201476,1999-06-04,04-Jun-99,C/LW,"5'9"" / 175 cm",161 lbs / 73 kg,"Slate Hill, NY, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/201476/nicholas-abruzzese
424328,2001-10-28,28-Oct-01,D,"6'3"" / 191 cm",192 lbs / 87 kg,"Belleville, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/424328/cameron-supryka
178225,1998-03-08,08-Mar-98,C/W,"6'0"" / 184 cm",185 lbs / 84 kg,"Kramfors, SWE",Sweden,L,2022-08-27,https://www.eliteprospects.com/player/178225/tim-wahlgren
241387,2000-03-06,06-Mar-00,C,"6'0"" / 183 cm",172 lbs / 78 kg,"Blainville, QC, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/241387/samuel-houde
326546,2001-11-27,27-Nov-01,D,"6'4"" / 193 cm",223 lbs / 101 kg,"Lloydminster, AB, CAN",Canada,R,2022-08-27,https://www.eliteprospects.com/player/326546/rhett-rhinehart
274991,1999-10-06,06-Oct-99,D,"6'2"" / 188 cm",203 lbs / 92 kg,"Bratislava, SVK",Slovakia,L,2022-08-27,https://www.eliteprospects.com/player/274991/martin-fehervary
265921,1997-01-17,17-Jan-97,RW,"5'11"" / 180 cm",205 lbs / 93 kg,"Petropavlovsk-Kamchatsky, RUS",Russia,R,2022-08-27,https://www.eliteprospects.com/player/265921/artyom-artyomov
534246,2002-05-21,21-May-02,F,"6'0"" / 184 cm",161 lbs / 73 kg,"Lempaala, FIN",Finland,L,2022-08-27,https://www.eliteprospects.com/player/534246/oskari-luoto
402553,2002-02-07,07-Feb-02,RW,"5'9"" / 176 cm",165 lbs / 75 kg,"Soderbarke, SWE",Sweden,R,2022-08-27,https://www.eliteprospects.com/player/402553/erik-hedlund
161850,1998-08-13,13-Aug-98,G,"6'2"" / 188 cm",181 lbs / 82 kg,"Sherwood Park, AB, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/161850/carter-hart
479856,2003-04-15,15-Apr-03,D,"6'3"" / 190 cm",201 lbs / 91 kg,"L'Orignal, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/479856/samuel-mayer
527455,2003-11-05,05-Nov-03,D,"6'2"" / 187 cm",174 lbs / 79 kg,-,Russia,L,2022-08-27,https://www.eliteprospects.com/player/527455/daniil-zhurakov
452005,2001-12-01,01-Dec-01,RW,"6'4"" / 193 cm",190 lbs / 86 kg,"Toronto, ON, CAN",Canada,R,2022-08-27,https://www.eliteprospects.com/player/452005/brandon-coe
354121,2000-07-06,06-Jul-00,G,"6'1"" / 185 cm",159 lbs / 72 kg,"Chicoutimi, QC, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/354121/olivier-rodrigue
199898,1997-09-17,17-Sep-97,C,"6'3"" / 191 cm",205 lbs / 93 kg,"San Ramon, CA, USA","USA
    
            / 
            Mexico",L,2022-08-27,https://www.eliteprospects.com/player/199898/auston-matthews
293185,2002-07-01,01-Jul-02,LW,"6'1"" / 185 cm",183 lbs / 83 kg,"Wien, AUT",Austria,R,2022-08-27,https://www.eliteprospects.com/player/293185/leon-wallner
295070,2000-08-07,07-Aug-00,D,"6'0"" / 183 cm",183 lbs / 83 kg,"Stockholm, SWE",Sweden,L,2022-08-27,https://www.eliteprospects.com/player/295070/adam-wilsby
279770,2001-05-01,01-May-01,C,"6'0"" / 183 cm",174 lbs / 79 kg,"Edmonton, AB, CAN",USA,L,2022-08-27,https://www.eliteprospects.com/player/279770/danny-weight
166664,1998-11-01,01-Nov-98,G,"6'4"" / 193 cm",205 lbs / 93 kg,"Edmonton, AB, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/166664/stuart-skinner
485348,2003-04-22,22-Apr-03,D,"6'2"" / 188 cm",170 lbs / 77 kg,"Moose Jaw, SK, CAN",Canada,R,2022-08-27,https://www.eliteprospects.com/player/485348/ethan-peters
142238,1997-05-19,19-May-97,D,"6'0"" / 183 cm",183 lbs / 83 kg,"Stockholm, SWE","Sweden
    
            / 
            Eritrea",L,2022-08-27,https://www.eliteprospects.com/player/142238/oliver-kylington
281814,2000-03-24,24-Mar-00,D,"5'11"" / 180 cm",179 lbs / 81 kg,"Lloydminster, AB, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/281814/ty-smith
252480,1998-06-24,24-Jun-98,C/LW,"6'3"" / 191 cm",218 lbs / 99 kg,"Ste-Agathe-des-Monts, QC, CAN","Canada
    
            / 
            USA",L,2022-08-27,https://www.eliteprospects.com/player/252480/pierre-luc-dubois
477352,2002-05-14,14-May-02,C,"6'2"" / 188 cm",170 lbs / 77 kg,"Chilliwack, BC, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/477352/ethan-bowen
527489,2003-02-08,08-Feb-03,D,"5'10"" / 179 cm",172 lbs / 78 kg,"Prachatice, CZE",Czechia,L,2022-08-27,https://www.eliteprospects.com/player/527489/martin-bohm
131328,1997-03-30,30-Mar-97,C/LW,"6'2"" / 188 cm",187 lbs / 85 kg,"St. Albert, AB, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/131328/matteo-gennaro
362876,2000-02-02,02-Feb-00,LW,"5'11"" / 181 cm",183 lbs / 83 kg,"Kazan, RUS",Russia,L,2022-08-27,https://www.eliteprospects.com/player/362876/danil-gizatullin
472873,2003-04-11,11-Apr-03,LW,"6'0"" / 183 cm",185 lbs / 84 kg,"Whitecourt, AB, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/472873/sean-tschigerl
478394,2003-03-09,09-Mar-03,D,"6'3"" / 191 cm",194 lbs / 88 kg,"Kensington, MD, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/478394/evan-orloff
316168,2001-01-02,02-Jan-01,RW,"5'7"" / 170 cm",165 lbs / 75 kg,"Mosinee, WI, USA","USA
    
            / 
            Canada",R,2022-08-27,https://www.eliteprospects.com/player/316168/cole-caufield
599375,2005-09-02,02-Sep-05,RW/C,"5'11"" / 180 cm",174 lbs / 79 kg,"Northport, NY, USA",USA,R,2022-08-27,https://www.eliteprospects.com/player/599375/tanner-adams
325973,2001-07-13,13-Jul-01,D,"6'2"" / 188 cm",216 lbs / 98 kg,"Sherwood Park, AB, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/325973/jake-lee
579198,2004-04-14,14-Apr-04,C,"6'0"" / 182 cm",179 lbs / 81 kg,"Kadan, CZE",Czechia,L,2022-08-27,https://www.eliteprospects.com/player/579198/jiri-kulich
245966,2000-03-21,21-Mar-00,C,"6'2"" / 188 cm",201 lbs / 91 kg,"Ottawa, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/245966/sam-bitten
8468,1988-02-15,15-Feb-88,F,"6'0"" / 182 cm",187 lbs / 85 kg,-,Czechia,L,2022-08-27,https://www.eliteprospects.com/player/8468/martin-kupec
564243,2004-02-16,16-Feb-04,F,"5'11"" / 180 cm",183 lbs / 83 kg,"Weilheim, GER",Germany,L,2022-08-27,https://www.eliteprospects.com/player/564243/roman-kechter
213435,1997-06-08,08-Jun-97,LW/C,"5'11"" / 180 cm",181 lbs / 82 kg,"Sorel, QC, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/213435/anthony-beauvillier
353679,1999-04-04,04-Apr-99,D,"6'2"" / 188 cm",190 lbs / 86 kg,"Lake Elmo, MN, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/353679/jesse-bjugstad
294782,1999-01-31,31-Jan-99,G,"6'1"" / 185 cm",194 lbs / 88 kg,"Espoo, FIN",Finland,L,2022-08-27,https://www.eliteprospects.com/player/294782/filip-lindberg
158350,1997-01-06,06-Jan-97,LW,"6'1"" / 185 cm",187 lbs / 85 kg,"Hodonin, CZE",Czechia,L,2022-08-27,https://www.eliteprospects.com/player/158350/roman-dymacek
529810,2004-11-28,28-Nov-04,C,"5'9"" / 175 cm",146 lbs / 66 kg,"Vancouver, BC, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/529810/cameron-johnson
234458,1997-05-19,19-May-97,D,"6'1"" / 185 cm",181 lbs / 82 kg,"Mississauga, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/234458/austin-cho
297994,1999-03-15,15-Mar-99,D,"6'3"" / 190 cm",192 lbs / 87 kg,"Langley, BC, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/297994/jarret-tyszka
224990,1997-07-16,16-Jul-97,LW,"6'3"" / 191 cm",205 lbs / 93 kg,"Chatham, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/224990/trent-fox
297999,1999-07-12,12-Jul-99,RW,"5'11"" / 180 cm",181 lbs / 82 kg,"North Vancouver, BC, CAN",Canada,R,2022-08-27,https://www.eliteprospects.com/player/297999/ethan-de-jong
215567,1996-02-16,16-Feb-96,LW,"6'4"" / 193 cm",187 lbs / 85 kg,"Ostrava, CZE",Czechia,L,2022-08-27,https://www.eliteprospects.com/player/215567/tomas-gres
561059,2002-03-26,26-Mar-02,G,"6'7"" / 200 cm",205 lbs / 93 kg,"Shaker Heights, OH, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/561059/colin-purcell
571226,2004-07-11,11-Jul-04,C,"5'6"" / 168 cm",163 lbs / 74 kg,"Salaberry-de-Valleyfield, QC, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/571226/justin-cote
699365,2004-02-05,05-Feb-04,D,"6'0"" / 183 cm",201 lbs / 91 kg,"Yaroslavl, RUS",Russia,L,2022-08-27,https://www.eliteprospects.com/player/699365/kirill-kudryavtsev
418060,2001-02-26,26-Feb-01,C,"5'11"" / 180 cm",172 lbs / 78 kg,"Hamilton, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/418060/jamieson-rees
425531,1999-09-21,21-Sep-99,F,"6'1"" / 185 cm",176 lbs / 80 kg,"St. Louis Park, MN, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/425531/jonny-sorenson
649403,2003-07-08,08-Jul-03,D,"6'3"" / 191 cm",201 lbs / 91 kg,"Vaughan, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/649403/roberto-mancini
396657,2001-07-17,17-Jul-01,C,"6'0"" / 182 cm",201 lbs / 91 kg,"Lieto, FIN",Finland,L,2022-08-27,https://www.eliteprospects.com/player/396657/aarne-intonen
512165,2003-07-15,15-Jul-03,RW/LW,"6'1"" / 185 cm",187 lbs / 85 kg,"Bradenton, FL, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/512165/sasha-pastujov
230472,1998-04-19,19-Apr-98,LW,"5'10"" / 177 cm",176 lbs / 80 kg,"Goteborg, SWE",Sweden,L,2022-08-27,https://www.eliteprospects.com/player/230472/linus-weissbach
220392,1999-01-02,02-Jan-99,LW,"6'2"" / 189 cm",212 lbs / 96 kg,"Udlice, CZE",Czechia,L,2022-08-27,https://www.eliteprospects.com/player/220392/matyas-svoboda
361170,1999-11-25,25-Nov-99,D/F,"6'0"" / 183 cm",187 lbs / 85 kg,"Stupino, RUS",Russia,L,2022-08-27,https://www.eliteprospects.com/player/361170/yevgeni-kalabushkin
291906,1998-06-19,19-Jun-98,D,"6'4"" / 193 cm",201 lbs / 91 kg,"Inver Grove Heights, MN, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/291906/sam-rossini
284191,2000-03-30,30-Mar-00,C,"6'4"" / 193 cm",220 lbs / 100 kg,"Magnolia, MN, USA",USA,R,2022-08-27,https://www.eliteprospects.com/player/284191/jaxon-nelson
529803,2004-12-21,21-Dec-04,D,"5'10"" / 178 cm",172 lbs / 78 kg,"Burnaby, BC, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/529803/luca-cagnoni
472306,2002-08-26,26-Aug-02,G,"6'4"" / 194 cm",201 lbs / 91 kg,"Karlovy Vary, CZE",Czechia,L,2022-08-27,https://www.eliteprospects.com/player/472306/jan-bednar
546739,2002-10-21,21-Oct-02,C,"5'11"" / 181 cm",190 lbs / 86 kg,"Thun, SUI",Switzerland,R,2022-08-27,https://www.eliteprospects.com/player/546739/joshua-fahrni
608132,2004-04-09,09-Apr-04,F,"5'9"" / 175 cm",174 lbs / 79 kg,"Cottage Grove, MN, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/608132/nick-pierre
577223,2004-04-08,08-Apr-04,RW,"6'2"" / 188 cm",194 lbs / 88 kg,-,Sweden,L,2022-08-27,https://www.eliteprospects.com/player/577223/alexander-labraaten
407590,2001-06-07,07-Jun-01,F,"6'0"" / 183 cm",194 lbs / 88 kg,"Anmore, BC, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/407590/ethan-leyh
424491,2001-02-12,12-Feb-01,G,"6'5"" / 195 cm",181 lbs / 82 kg,"Pickering, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/424491/cole-brady
413825,2002-10-17,17-Oct-02,LW/C,"6'2"" / 188 cm",192 lbs / 87 kg,"Ottawa, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/413825/kyle-jackson
349991,2001-01-04,04-Jan-01,D,"6'0"" / 183 cm",168 lbs / 76 kg,"Karlstad, SWE",Sweden,L,2022-08-27,https://www.eliteprospects.com/player/349991/albert-johansson
212529,1997-01-08,08-Jan-97,LW/RW,"6'4"" / 192 cm",194 lbs / 88 kg,"Stockholm, SWE",Sweden,L,2022-08-27,https://www.eliteprospects.com/player/212529/mattias-elfstrom
326455,1999-05-28,28-May-99,G,"6'3"" / 190 cm",170 lbs / 77 kg,"Barrie, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/326455/luke-richardson
442336,2002-08-27,27-Aug-02,C,"6'3"" / 191 cm",212 lbs / 96 kg,"Olds, AB, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/442336/jett-jones
654303,2004-10-04,04-Oct-04,G,"6'0"" / 183 cm",183 lbs / 83 kg,"Vantaa, FIN",Finland,L,2022-08-27,https://www.eliteprospects.com/player/654303/manu-lukkarinen
213461,1997-12-15,15-Dec-97,RW/LW,"5'10"" / 178 cm",183 lbs / 83 kg,"Montreal, QC, CAN",Canada,R,2022-08-27,https://www.eliteprospects.com/player/213461/maxime-fortier
247483,1998-02-01,01-Feb-98,RW,"6'1"" / 185 cm",187 lbs / 85 kg,"Abbotsford, BC, CAN",Canada,R,2022-08-27,https://www.eliteprospects.com/player/247483/kohen-olischefski
233429,1998-01-21,21-Jan-98,LW,"6'0"" / 183 cm",203 lbs / 92 kg,"Bradenton, FL, USA","USA
    
            / 
            Russia",L,2022-08-27,https://www.eliteprospects.com/player/233429/nick-pastujov
539226,2003-02-01,01-Feb-03,LW/RW,"6'0"" / 183 cm",176 lbs / 80 kg,"St. Petersburg, RUS",Russia,L,2022-08-27,https://www.eliteprospects.com/player/539226/prokhor-poltapov
335964,2000-03-29,29-Mar-00,RW,"6'2"" / 188 cm",190 lbs / 86 kg,"Moskva, RUS",Russia,L,2022-08-27,https://www.eliteprospects.com/player/335964/kirill-nizhnikov
292071,2002-08-16,16-Aug-02,D,"6'3"" / 191 cm",205 lbs / 93 kg,"Bratislava, SVK",Slovakia,L,2022-08-27,https://www.eliteprospects.com/player/292071/oliver-fatul
273954,1999-05-05,05-May-99,C,"6'2"" / 188 cm",192 lbs / 87 kg,"Oxford, MI, USA","USA
    
            / 
            Canada",L,2022-08-27,https://www.eliteprospects.com/player/273954/josh-norris
299642,2001-10-22,22-Oct-01,C,"6'0"" / 183 cm",185 lbs / 84 kg,"Manhattan Beach, CA, USA","USA
    
            / 
            Canada",L,2022-08-27,https://www.eliteprospects.com/player/299642/brendan-brisson
295082,2000-10-03,03-Oct-00,G,"6'4"" / 193 cm",205 lbs / 93 kg,"Danderyd, SWE",Sweden,L,2022-08-27,https://www.eliteprospects.com/player/295082/victor-ostman
204125,1996-02-28,28-Feb-96,LW/C,"5'9"" / 175 cm",157 lbs / 71 kg,"London, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/204125/brett-seney
267086,2000-03-31,31-Mar-00,D,"6'0"" / 183 cm",185 lbs / 84 kg,"Halifax, NS, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/267086/peter-diliberatore
571048,2004-03-10,10-Mar-04,C,"6'3"" / 190 cm",183 lbs / 83 kg,"Gladstone, MB, CAN",Canada,R,2022-08-27,https://www.eliteprospects.com/player/571048/carson-buydens
620104,2003-08-22,22-Aug-03,G,"6'2"" / 188 cm",179 lbs / 81 kg,"St. Petersburg, RUS",Russia,L,2022-08-27,https://www.eliteprospects.com/player/620104/kirill-gerasimyuk
71940,1995-07-02,02-Jul-95,C/W,"5'11"" / 180 cm",174 lbs / 79 kg,"Plana, CZE","Germany
    
            / 
            Czechia",L,2022-08-27,https://www.eliteprospects.com/player/71940/dominik-kahun
131227,1997-06-10,10-Jun-97,LW/C,"6'5"" / 195 cm",201 lbs / 91 kg,"Red Deer, AB, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/131227/kale-howarth
216104,1999-04-18,18-Apr-99,D,"6'3"" / 191 cm",194 lbs / 88 kg,"Halifax, NS, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/216104/jack-cameron
207007,1998-10-06,06-Oct-98,D,"6'1"" / 186 cm",203 lbs / 92 kg,"Aalborg, DEN",Denmark,L,2022-08-27,https://www.eliteprospects.com/player/207007/oliver-gatz-nielsen
424242,2001-04-30,30-Apr-01,C,"6'1"" / 185 cm",198 lbs / 90 kg,"Kingston, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/424242/tye-kartye
350216,2000-09-30,30-Sep-00,D,"5'11"" / 180 cm",203 lbs / 92 kg,"Vancouver, BC, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/350216/gianni-fairbrother
283114,1998-02-07,07-Feb-98,G,"6'4"" / 193 cm",192 lbs / 87 kg,"Amherst, NY, USA",USA,R,2022-08-27,https://www.eliteprospects.com/player/283114/tyler-johnson
640853,2004-06-04,04-Jun-04,C,"6'1"" / 185 cm",194 lbs / 88 kg,"London, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/640853/bryce-mcconnell-barker
277511,1998-04-21,21-Apr-98,D,"6'0"" / 183 cm",198 lbs / 90 kg,"Marshfield, MA, USA",USA,R,2022-08-27,https://www.eliteprospects.com/player/277511/brian-matthews
472408,2002-07-04,04-Jul-02,F,"5'10"" / 178 cm",154 lbs / 70 kg,"Mlada Boleslav, CZE",Czechia,L,2022-08-27,https://www.eliteprospects.com/player/472408/petr-sima
603562,2005-02-14,14-Feb-05,RW,"6'1"" / 185 cm",194 lbs / 88 kg,"Orillia, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/603562/colby-barlow
201956,2002-05-27,27-May-02,C,"5'9"" / 175 cm",179 lbs / 81 kg,"Brandon, MB, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/201956/nolan-ritchie
165015,1995-11-21,21-Nov-95,D,"6'3"" / 190 cm",214 lbs / 97 kg,"Yaroslavl, RUS",Russia,L,2022-08-27,https://www.eliteprospects.com/player/165015/vladislav-gavrikov
146718,1997-01-30,30-Jan-97,C/RW,"6'0"" / 184 cm",194 lbs / 88 kg,"Sundsvall, SWE",Sweden,L,2022-08-27,https://www.eliteprospects.com/player/146718/johan-lindholm
574819,2004-01-14,14-Jan-04,C/RW,"5'9"" / 175 cm",174 lbs / 79 kg,"Detroit, MI, USA",USA,R,2022-08-27,https://www.eliteprospects.com/player/574819/frank-nazar
384414,2000-09-14,14-Sep-00,D,"6'0"" / 183 cm",190 lbs / 86 kg,"Magog, QC, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/384414/justin-bergeron
538401,2003-02-04,04-Feb-03,LW,"6'0"" / 183 cm",174 lbs / 79 kg,"Kitchener, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/538401/matthew-sop
249730,1999-04-22,22-Apr-99,RW/LW,"5'10"" / 179 cm",192 lbs / 87 kg,"Vihti, FIN",Finland,L,2022-08-27,https://www.eliteprospects.com/player/249730/eeli-tolvanen
277485,1997-01-13,13-Jan-97,C/LW,"6'2"" / 188 cm",201 lbs / 91 kg,"Chelyabinsk, RUS",Russia,L,2022-08-27,https://www.eliteprospects.com/player/277485/yakov-trenin
201739,2002-11-05,05-Nov-02,C,"6'2"" / 188 cm",174 lbs / 79 kg,"Hingham, MA, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/201739/matty-beniers
238755,1997-08-21,21-Aug-97,D,"5'11"" / 180 cm",181 lbs / 82 kg,"Kincardine, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/238755/garrett-mcfadden
375097,2001-06-21,21-Jun-01,G,"6'3"" / 191 cm",187 lbs / 85 kg,"St. Louis, MO, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/375097/jack-williams
286889,1999-03-12,12-Mar-99,LW/C,"6'1"" / 185 cm",203 lbs / 92 kg,"Midhurst, ON, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/286889/macauley-carson
494419,2001-10-19,19-Oct-01,D,"6'1"" / 185 cm",201 lbs / 91 kg,"Edina, MN, USA",USA,R,2022-08-27,https://www.eliteprospects.com/player/494419/jake-boltmann
212530,1997-01-22,22-Jan-97,LW/RW,"6'1"" / 186 cm",194 lbs / 88 kg,"Kungsbacka, SWE",Sweden,L,2022-08-27,https://www.eliteprospects.com/player/212530/john-dahlstrom
364566,2000-02-10,10-Feb-00,C/LW,"6'1"" / 185 cm",170 lbs / 77 kg,"Columbus, OH, USA",USA,L,2022-08-27,https://www.eliteprospects.com/player/364566/jacques-bouquot
273518,2000-06-21,21-Jun-00,RW/LW,"5'9"" / 176 cm",183 lbs / 83 kg,"Stockholm, SWE",Sweden,R,2022-08-27,https://www.eliteprospects.com/player/273518/lukas-macklin
563410,2004-07-17,17-Jul-04,C/RW,"5'11"" / 180 cm",174 lbs / 79 kg,"New Glasgow, NS, CAN",Canada,L,2022-08-27,https://www.eliteprospects.com/player/563410/landon-sim
543189,2004-06-24,24-Jun-04,F,"6'1"" / 185 cm",163 lbs / 74 kg,"Prokopyevsk, RUS",Russia,L,2022-08-27,https://www.eliteprospects.com/player/543189/nikolai-khvorov
268686,1998-08-11,11-Aug-98,RW/LW,"6'1"" / 185 cm",194 lbs / 88 kg,"Newmarket, ON, CAN",Canada,R,2022-08-27,https://www.eliteprospects.com/player/268686/cameron-wright
205551,1997-02-16,16-Feb-97,G,"6'6"" / 197 cm",236 lbs / 107 kg,"Plzen, CZE",Czechia,L,2022-08-27,https://www.eliteprospects.com/player/205551/david-ovsjannikov
