ep_id,birthdate,birthplace,nation_primary,nation_secondary,height,weight,pos,handedness,date_retrieved,source
220392,1999-01-02,"Udlice, CZE",Czechia,NA,189,96,LW,L,2022-08-27,https://www.eliteprospects.com/player/220392/matyas-svoboda
361170,1999-11-25,"Stupino, RUS",Russia,NA,183,85,D/F,L,2022-08-27,https://www.eliteprospects.com/player/361170/yevgeni-kalabushkin
291906,1998-06-19,"Inver Grove Heights, MN, USA",USA,NA,193,91,D,L,2022-08-27,https://www.eliteprospects.com/player/291906/sam-rossini
284191,2000-03-30,"Magnolia, MN, USA",USA,NA,193,100,C,R,2022-08-27,https://www.eliteprospects.com/player/284191/jaxon-nelson
529803,2004-12-21,"Burnaby, BC, CAN",Canada,NA,178,78,D,L,2022-08-27,https://www.eliteprospects.com/player/529803/luca-cagnoni
472306,2002-08-26,"Karlovy Vary, CZE",Czechia,NA,194,91,G,L,2022-08-27,https://www.eliteprospects.com/player/472306/jan-bednar
546739,2002-10-21,"Thun, SUI",Switzerland,NA,181,86,C,R,2022-08-27,https://www.eliteprospects.com/player/546739/joshua-fahrni
608132,2004-04-09,"Cottage Grove, MN, USA",USA,NA,175,79,F,L,2022-08-27,https://www.eliteprospects.com/player/608132/nick-pierre
577223,2004-04-08,NA,Sweden,NA,188,88,RW,L,2022-08-27,https://www.eliteprospects.com/player/577223/alexander-labraaten
407590,2001-06-07,"Anmore, BC, CAN",Canada,NA,183,88,F,L,2022-08-27,https://www.eliteprospects.com/player/407590/ethan-leyh
424491,2001-02-12,"Pickering, ON, CAN",Canada,NA,195,82,G,L,2022-08-27,https://www.eliteprospects.com/player/424491/cole-brady
413825,2002-10-17,"Ottawa, ON, CAN",Canada,NA,188,87,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/413825/kyle-jackson
349991,2001-01-04,"Karlstad, SWE",Sweden,NA,183,76,D,L,2022-08-27,https://www.eliteprospects.com/player/349991/albert-johansson
212529,1997-01-08,"Stockholm, SWE",Sweden,NA,192,88,LW/RW,L,2022-08-27,https://www.eliteprospects.com/player/212529/mattias-elfstrom
326455,1999-05-28,"Barrie, ON, CAN",Canada,NA,190,77,G,L,2022-08-27,https://www.eliteprospects.com/player/326455/luke-richardson
442336,2002-08-27,"Olds, AB, CAN",Canada,NA,191,96,C,L,2022-08-27,https://www.eliteprospects.com/player/442336/jett-jones
654303,2004-10-04,"Vantaa, FIN",Finland,NA,183,83,G,L,2022-08-27,https://www.eliteprospects.com/player/654303/manu-lukkarinen
213461,1997-12-15,"Montreal, QC, CAN",Canada,NA,178,83,RW/LW,R,2022-08-27,https://www.eliteprospects.com/player/213461/maxime-fortier
247483,1998-02-01,"Abbotsford, BC, CAN",Canada,NA,185,85,RW,R,2022-08-27,https://www.eliteprospects.com/player/247483/kohen-olischefski
233429,1998-01-21,"Bradenton, FL, USA",USA,Russia,183,92,LW,L,2022-08-27,https://www.eliteprospects.com/player/233429/nick-pastujov
539226,2003-02-01,"St. Petersburg, RUS",Russia,NA,183,80,LW/RW,L,2022-08-27,https://www.eliteprospects.com/player/539226/prokhor-poltapov
335964,2000-03-29,"Moskva, RUS",Russia,NA,188,86,RW,L,2022-08-27,https://www.eliteprospects.com/player/335964/kirill-nizhnikov
292071,2002-08-16,"Bratislava, SVK",Slovakia,NA,191,93,D,L,2022-08-27,https://www.eliteprospects.com/player/292071/oliver-fatul
273954,1999-05-05,"Oxford, MI, USA",USA,Canada,188,87,C,L,2022-08-27,https://www.eliteprospects.com/player/273954/josh-norris
299642,2001-10-22,"Manhattan Beach, CA, USA",USA,Canada,183,84,C,L,2022-08-27,https://www.eliteprospects.com/player/299642/brendan-brisson
295082,2000-10-03,"Danderyd, SWE",Sweden,NA,193,93,G,L,2022-08-27,https://www.eliteprospects.com/player/295082/victor-ostman
204125,1996-02-28,"London, ON, CAN",Canada,NA,175,71,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/204125/brett-seney
267086,2000-03-31,"Halifax, NS, CAN",Canada,NA,183,84,D,L,2022-08-27,https://www.eliteprospects.com/player/267086/peter-diliberatore
571048,2004-03-10,"Gladstone, MB, CAN",Canada,NA,190,83,C,R,2022-08-27,https://www.eliteprospects.com/player/571048/carson-buydens
620104,2003-08-22,"St. Petersburg, RUS",Russia,NA,188,81,G,L,2022-08-27,https://www.eliteprospects.com/player/620104/kirill-gerasimyuk
71940,1995-07-02,"Plana, CZE",Germany,Czechia,180,79,C/W,L,2022-08-27,https://www.eliteprospects.com/player/71940/dominik-kahun
131227,1997-06-10,"Red Deer, AB, CAN",Canada,NA,195,91,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/131227/kale-howarth
216104,1999-04-18,"Halifax, NS, CAN",Canada,NA,191,88,D,L,2022-08-27,https://www.eliteprospects.com/player/216104/jack-cameron
207007,1998-10-06,"Aalborg, DEN",Denmark,NA,186,92,D,L,2022-08-27,https://www.eliteprospects.com/player/207007/oliver-gatz-nielsen
424242,2001-04-30,"Kingston, ON, CAN",Canada,NA,185,90,C,L,2022-08-27,https://www.eliteprospects.com/player/424242/tye-kartye
350216,2000-09-30,"Vancouver, BC, CAN",Canada,NA,180,92,D,L,2022-08-27,https://www.eliteprospects.com/player/350216/gianni-fairbrother
283114,1998-02-07,"Amherst, NY, USA",USA,NA,193,87,G,R,2022-08-27,https://www.eliteprospects.com/player/283114/tyler-johnson
640853,2004-06-04,"London, ON, CAN",Canada,NA,185,88,C,L,2022-08-27,https://www.eliteprospects.com/player/640853/bryce-mcconnell-barker
277511,1998-04-21,"Marshfield, MA, USA",USA,NA,183,90,D,R,2022-08-27,https://www.eliteprospects.com/player/277511/brian-matthews
472408,2002-07-04,"Mlada Boleslav, CZE",Czechia,NA,178,70,F,L,2022-08-27,https://www.eliteprospects.com/player/472408/petr-sima
603562,2005-02-14,"Orillia, ON, CAN",Canada,NA,185,88,RW,L,2022-08-27,https://www.eliteprospects.com/player/603562/colby-barlow
201956,2002-05-27,"Brandon, MB, CAN",Canada,NA,175,81,C,L,2022-08-27,https://www.eliteprospects.com/player/201956/nolan-ritchie
165015,1995-11-21,"Yaroslavl, RUS",Russia,NA,190,97,D,L,2022-08-27,https://www.eliteprospects.com/player/165015/vladislav-gavrikov
146718,1997-01-30,"Sundsvall, SWE",Sweden,NA,184,88,C/RW,L,2022-08-27,https://www.eliteprospects.com/player/146718/johan-lindholm
574819,2004-01-14,"Detroit, MI, USA",USA,NA,175,79,C/RW,R,2022-08-27,https://www.eliteprospects.com/player/574819/frank-nazar
384414,2000-09-14,"Magog, QC, CAN",Canada,NA,183,86,D,L,2022-08-27,https://www.eliteprospects.com/player/384414/justin-bergeron
538401,2003-02-04,"Kitchener, ON, CAN",Canada,NA,183,79,LW,L,2022-08-27,https://www.eliteprospects.com/player/538401/matthew-sop
249730,1999-04-22,"Vihti, FIN",Finland,NA,179,87,RW/LW,L,2022-08-27,https://www.eliteprospects.com/player/249730/eeli-tolvanen
277485,1997-01-13,"Chelyabinsk, RUS",Russia,NA,188,91,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/277485/yakov-trenin
201739,2002-11-05,"Hingham, MA, USA",USA,NA,188,79,C,L,2022-08-27,https://www.eliteprospects.com/player/201739/matty-beniers
238755,1997-08-21,"Kincardine, ON, CAN",Canada,NA,180,82,D,L,2022-08-27,https://www.eliteprospects.com/player/238755/garrett-mcfadden
375097,2001-06-21,"St. Louis, MO, USA",USA,NA,191,85,G,L,2022-08-27,https://www.eliteprospects.com/player/375097/jack-williams
286889,1999-03-12,"Midhurst, ON, CAN",Canada,NA,185,92,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/286889/macauley-carson
494419,2001-10-19,"Edina, MN, USA",USA,NA,185,91,D,R,2022-08-27,https://www.eliteprospects.com/player/494419/jake-boltmann
212530,1997-01-22,"Kungsbacka, SWE",Sweden,NA,186,88,LW/RW,L,2022-08-27,https://www.eliteprospects.com/player/212530/john-dahlstrom
364566,2000-02-10,"Columbus, OH, USA",USA,NA,185,77,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/364566/jacques-bouquot
273518,2000-06-21,"Stockholm, SWE",Sweden,NA,176,83,RW/LW,R,2022-08-27,https://www.eliteprospects.com/player/273518/lukas-macklin
563410,2004-07-17,"New Glasgow, NS, CAN",Canada,NA,180,79,C/RW,L,2022-08-27,https://www.eliteprospects.com/player/563410/landon-sim
543189,2004-06-24,"Prokopyevsk, RUS",Russia,NA,185,74,F,L,2022-08-27,https://www.eliteprospects.com/player/543189/nikolai-khvorov
268686,1998-08-11,"Newmarket, ON, CAN",Canada,NA,185,88,RW/LW,R,2022-08-27,https://www.eliteprospects.com/player/268686/cameron-wright
205551,1997-02-16,"Plzen, CZE",Czechia,NA,197,107,G,L,2022-08-27,https://www.eliteprospects.com/player/205551/david-ovsjannikov
269301,1999-04-04,"Prior Lake, MN, USA",USA,NA,188,97,C,R,2022-08-27,https://www.eliteprospects.com/player/269301/scott-reedy
267823,1998-10-21,"Kingston, ON, CAN",Canada,NA,188,87,RW/D,R,2022-08-27,https://www.eliteprospects.com/player/267823/hunter-drew
623812,2004-05-05,"Woodbury, MN, USA",USA,NA,180,84,F,L,2022-08-27,https://www.eliteprospects.com/player/623812/dylan-godbout
221329,1998-04-29,"Espoo, FIN",Finland,NA,182,88,D,R,2022-08-27,https://www.eliteprospects.com/player/221329/eetu-pylkkanen
167520,1998-04-09,"Litvinov, CZE",Czechia,NA,187,99,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/167520/filip-helt
413212,2002-03-27,"St. Albert, AB, CAN",Canada,NA,191,93,LW,L,2022-08-27,https://www.eliteprospects.com/player/413212/owen-pederson
596164,2003-10-26,"Kungsor, SWE",Sweden,NA,180,75,C,L,2022-08-27,https://www.eliteprospects.com/player/596164/alfred-aalto
450909,2001-01-23,"Tver, RUS",Russia,NA,193,91,W/C,L,2022-08-27,https://www.eliteprospects.com/player/450909/yegor-afanasyev
201796,2002-02-03,"Kirkwood, MO, USA",USA,Switzerland,188,84,LW,R,2022-08-27,https://www.eliteprospects.com/player/201796/seamus-campbell
187526,1996-10-30,"Becancour, QC, CAN",Canada,NA,191,90,G,L,2022-08-27,https://www.eliteprospects.com/player/187526/samuel-montembeault
317025,1999-05-14,"Aurora, ON, CAN",Canada,NA,182,84,C,L,2022-08-27,https://www.eliteprospects.com/player/317025/morgan-frost
201897,2002-01-02,"Montreal, QC, CAN",Canada,NA,180,84,C,R,2022-08-27,https://www.eliteprospects.com/player/201897/matt-choupani
311766,1999-05-20,"West Roxbury, MA, USA",USA,NA,180,86,D,L,2022-08-27,https://www.eliteprospects.com/player/311766/jack-rathbone
312222,1998-06-13,"Moskva, RUS",Russia,NA,174,76,F,L,2022-08-27,https://www.eliteprospects.com/player/312222/nikita-o.-popugayev
613079,2005-02-11,"Baden, ON, CAN",Canada,NA,183,77,D,R,2022-08-27,https://www.eliteprospects.com/player/613079/beau-akey
529247,2003-06-07,"London, ON, CAN",Canada,NA,188,84,C,L,2022-08-27,https://www.eliteprospects.com/player/529247/brett-harrison
313352,2000-07-18,"Vanersborg, SWE",Sweden,NA,182,92,C/RW,R,2022-08-27,https://www.eliteprospects.com/player/313352/linus-oberg
129641,1995-04-24,"Rothesay, NB, CAN",Canada,NA,195,93,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/129641/mark-simpson
311725,1998-02-25,"Long Beach, CA, USA",USA,NA,183,78,D,L,2022-08-27,https://www.eliteprospects.com/player/311725/rourke-russell
441332,2001-03-03,"Brampton, ON, CAN",Canada,NA,183,88,RW/LW,L,2022-08-27,https://www.eliteprospects.com/player/441332/brayden-guy
201825,2002-01-26,"Mississauga, ON, CAN",Canada,NA,185,84,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/201825/sahil-panwar
183451,1997-06-21,"St. John's, NL, CAN",Canada,NA,180,79,C,R,2022-08-27,https://www.eliteprospects.com/player/183451/nathan-noel
202388,1997-09-23,"North Vancouver, BC, CAN",Canada,NA,191,86,G,L,2022-08-27,https://www.eliteprospects.com/player/202388/cody-porter
423667,2002-08-07,"Trencin, SVK",Slovakia,NA,186,86,D,L,2022-08-27,https://www.eliteprospects.com/player/423667/samuel-knazko
300798,2000-10-30,"Ottawa, ON, CAN",Canada,NA,185,79,C,L,2022-08-27,https://www.eliteprospects.com/player/300798/john-beaton
369943,2001-04-16,"Gilroy, CA, USA",USA,NA,183,71,G,L,2022-08-27,https://www.eliteprospects.com/player/369943/dustin-wolf
263964,1997-06-07,"Togliatti, RUS",Russia,NA,191,88,RW,L,2022-08-27,https://www.eliteprospects.com/player/263964/denis-guryanov
470025,2002-11-15,"Newtown, CT, USA",USA,NA,180,87,RW/C,R,2022-08-27,https://www.eliteprospects.com/player/470025/mackie-samoskevich
407580,2001-11-10,"Mill Bay, BC, CAN",Ghana,Canada,188,81,D,R,2022-08-27,https://www.eliteprospects.com/player/407580/kabore-dunn
273622,1999-09-13,"King City, ON, CAN",Canada,NA,188,90,LW,L,2022-08-27,https://www.eliteprospects.com/player/273622/alex-formenton
300893,1997-11-18,"Middletown, NJ, USA",USA,NA,183,89,C,R,2022-08-27,https://www.eliteprospects.com/player/300893/bobby-hampton
607525,2004-05-30,"Sodertalje, SWE",Sweden,NA,183,85,D,L,2022-08-27,https://www.eliteprospects.com/player/607525/calle-odelius
395086,2001-04-09,"Haapajarvi, FIN",Finland,NA,182,82,RW/LW,R,2022-08-27,https://www.eliteprospects.com/player/395086/wiljami-myllyla
375953,2000-10-14,"Turku, FIN",Finland,NA,180,75,LW,L,2022-08-27,https://www.eliteprospects.com/player/375953/matias-maccelli
339499,1999-10-17,"Raleigh, NC, USA",Russia,USA,178,82,RW,L,2022-08-27,https://www.eliteprospects.com/player/339499/nikolai-kovalenko
344757,2000-10-08,"Stockholm, SWE",Sweden,NA,187,91,D,R,2022-08-27,https://www.eliteprospects.com/player/344757/simon-lundmark
265830,1999-04-02,"Kallinge, SWE",Sweden,NA,180,85,C,L,2022-08-27,https://www.eliteprospects.com/player/265830/kalle-miketinac
273128,2000-03-23,"Zlin, CZE",Czechia,NA,190,92,RW/C,R,2022-08-27,https://www.eliteprospects.com/player/273128/zdenek-sedlak
408637,2002-03-15,"Roblin, MB, CAN",Canada,NA,188,88,RW/LW,R,2022-08-27,https://www.eliteprospects.com/player/408637/jakob-brook
567391,2004-08-31,"Sundsvall, SWE",Sweden,NA,180,80,C,L,2022-08-27,https://www.eliteprospects.com/player/567391/helmer-styf
294603,2001-09-29,"Wilcox, SK, CAN",Canada,USA,180,83,W/C,L,2022-08-27,https://www.eliteprospects.com/player/294603/luke-mylymok
563418,2004-04-15,"Penticton, BC, CAN",Canada,NA,185,79,D,R,2022-08-27,https://www.eliteprospects.com/player/563418/ryan-hopkins
514171,2001-09-02,"Yaroslavl, RUS",Russia,NA,178,77,LW,R,2022-08-27,https://www.eliteprospects.com/player/514171/yaroslav-likhachyov
623833,2004-06-13,"Grand Forks, ND, USA",USA,NA,179,80,C,L,2022-08-27,https://www.eliteprospects.com/player/623833/cole-spicer
514678,2001-07-31,"St. Petersburg, RUS",Russia,NA,186,88,RW/C,L,2022-08-27,https://www.eliteprospects.com/player/514678/alexander-gordin
348494,1999-11-06,"Milton, MA, USA",USA,NA,188,91,LW,L,2022-08-27,https://www.eliteprospects.com/player/348494/aidan-mcdonough
512908,2001-11-01,"Prokopyevsk, RUS",Russia,NA,176,79,F,R,2022-08-27,https://www.eliteprospects.com/player/512908/grigori-ponkratov
574743,2003-12-14,"Lake Elmo, MN, USA",USA,NA,188,93,D,R,2022-08-27,https://www.eliteprospects.com/player/574743/leo-gruba
335882,2000-02-17,"Mount Juliet, TN, USA",USA,NA,191,93,D,R,2022-08-27,https://www.eliteprospects.com/player/335882/ben-schultheis
159523,1996-12-13,"Charlottetown, PE, CAN",Canada,NA,185,86,RW/C,R,2022-08-27,https://www.eliteprospects.com/player/159523/kameron-kielly
526979,2003-09-09,"Manchester, NH, USA",USA,NA,188,86,D,L,2022-08-27,https://www.eliteprospects.com/player/526979/luke-hughes
236806,1999-09-05,"Kromeriz, CZE",Czechia,NA,187,92,C,L,2022-08-27,https://www.eliteprospects.com/player/236806/filip-chytil
573929,2004-07-04,"Quispamsis, NB, CAN",Canada,NA,178,80,C,L,2022-08-27,https://www.eliteprospects.com/player/573929/sam-oliver
177660,1997-02-25,"North Reading, MA, USA",USA,NA,180,81,D,R,2022-08-27,https://www.eliteprospects.com/player/177660/casey-fitzgerald
641286,2005-01-28,"Antigonish, NS, CAN",Canada,NA,185,86,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/641286/tyler-peddle
167519,1998-06-11,"Litvinov, CZE",Czechia,NA,184,85,C,R,2022-08-27,https://www.eliteprospects.com/player/167519/kristian-reichel
234347,1997-04-17,"Brighton, MI, USA",USA,NA,188,89,D,R,2022-08-27,https://www.eliteprospects.com/player/234347/grant-gabriele
169012,1998-01-30,"Helsingborg, SWE",Sweden,NA,193,85,D,R,2022-08-27,https://www.eliteprospects.com/player/169012/jacob-cederholm
478622,2003-02-25,"Pottstown, PA, USA",USA,NA,183,80,D,L,2022-08-27,https://www.eliteprospects.com/player/478622/dylan-gratton
257600,1997-03-11,"Newington, CT, USA",USA,NA,185,77,RW,R,2022-08-27,https://www.eliteprospects.com/player/257600/taggart-corriveau
313721,1997-09-04,"Barnaul, RUS",Russia,NA,179,85,C/W,L,2022-08-27,https://www.eliteprospects.com/player/313721/vasili-glotov
186589,1995-07-31,"Nizhny Tagil, RUS",Russia,NA,183,90,D,L,2022-08-27,https://www.eliteprospects.com/player/186589/dmitri-yudin
655964,2005-07-03,"Villach, AUT",Austria,NA,182,82,C,L,2022-08-27,https://www.eliteprospects.com/player/655964/ian-scherzer
234372,1997-06-09,"Clarkston, MI, USA",USA,Canada,185,89,G,L,2022-08-27,https://www.eliteprospects.com/player/234372/ryan-larkin
194899,1996-08-18,"Edina, MN, USA",USA,NA,180,84,LW,L,2022-08-27,https://www.eliteprospects.com/player/194899/dylan-malmquist
247900,1998-08-02,"Boise, ID, USA",USA,NA,185,91,RW,R,2022-08-27,https://www.eliteprospects.com/player/247900/zach-walker
661581,2004-03-10,"Brooklin, ON, CAN",Canada,NA,180,78,C,R,2022-08-27,https://www.eliteprospects.com/player/661581/matthew-poitras
211048,1997-04-09,"Skien, NOR",Norway,NA,178,90,D,L,2022-08-27,https://www.eliteprospects.com/player/211048/christian-kasastul
468311,2002-05-31,"Ornskoldsvik, SWE",Sweden,NA,182,79,D,L,2022-08-27,https://www.eliteprospects.com/player/468311/philip-eriksen
344661,2000-07-23,"Stockholm, SWE",Sweden,NA,187,83,G,L,2022-08-27,https://www.eliteprospects.com/player/344661/olof-lindbom
512172,2004-07-19,"Strongsville, OH, USA",USA,Canada,175,81,D,L,2022-08-27,https://www.eliteprospects.com/player/512172/tyler-duke
273676,1999-01-07,"Mississauga, ON, CAN",Canada,NA,187,76,G,L,2022-08-27,https://www.eliteprospects.com/player/273676/jake-mcgrath
425653,2004-05-05,"St-Prosper, QC, CAN",Canada,NA,180,81,C,L,2022-08-27,https://www.eliteprospects.com/player/425653/jacob-mathieu
396170,2001-01-20,"Pori, FIN",Finland,NA,195,93,D,R,2022-08-27,https://www.eliteprospects.com/player/396170/antti-tuomisto
723480,2005-01-07,"Fort Myers, FL, USA",USA,NA,185,77,G,L,2022-08-27,https://www.eliteprospects.com/player/723480/michael-chambre
406803,2004-09-09,"Rankweil, AUT",Austria,NA,178,73,C/RW,R,2022-08-27,https://www.eliteprospects.com/player/406803/vinzenz-rohrer
562658,2004-02-04,"Plymouth, MA, USA",USA,NA,194,82,D,L,2022-08-27,https://www.eliteprospects.com/player/562658/owen-paskowski
557689,2003-10-07,NA,Latvia,NA,190,86,D,L,2022-08-27,https://www.eliteprospects.com/player/557689/rihards-simanovics
248386,1996-08-24,"Nowthen, MN, USA",USA,NA,185,88,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/248386/jake-jaremko
503032,2002-10-07,"Newmarket, ON, CAN",Canada,NA,188,88,D,R,2022-08-27,https://www.eliteprospects.com/player/503032/jack-bar
531533,2001-11-18,"Knyaginino, RUS",Russia,NA,183,78,F,L,2022-08-27,https://www.eliteprospects.com/player/531533/nikita-shavin
257718,1999-07-27,"Edmonton, AB, CAN",Canada,NA,173,71,C,L,2022-08-27,https://www.eliteprospects.com/player/257718/ryan-hughes
488006,2002-03-29,"Syracuse, NY, USA",USA,NA,178,80,D,R,2022-08-27,https://www.eliteprospects.com/player/488006/zach-bookman
483386,2003-05-13,"Winnipeg, MB, CAN",Canada,NA,178,82,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/483386/conner-roulette
557185,2003-04-07,"Heinola, FIN",Finland,NA,184,86,D,L,2022-08-27,https://www.eliteprospects.com/player/557185/tomi-leppanen
208973,1997-05-07,"Carleton, MI, USA",USA,NA,183,87,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/208973/brendan-warren
425317,2003-02-18,"Orebro, SWE",Sweden,NA,197,92,C/RW,L,2022-08-27,https://www.eliteprospects.com/player/425317/milton-oscarson
398168,2000-10-26,"Nizhny Tagil, RUS",Russia,NA,185,80,LW/RW,L,2022-08-27,https://www.eliteprospects.com/player/398168/pavel-dorofeyev
509827,2003-02-23,"Bromma, SWE",Sweden,NA,190,92,RW,L,2022-08-27,https://www.eliteprospects.com/player/509827/oliver-moberg
381692,2001-04-20,"Laurel Hollow, NY, USA",USA,NA,180,77,D,L,2022-08-27,https://www.eliteprospects.com/player/381692/marshall-warren
155661,1996-12-20,"Trois-Rivieres, QC, CAN",Canada,NA,178,74,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/155661/anthony-richard
399243,2000-03-01,"Thunder Bay, ON, CAN",Canada,NA,188,93,D,L,2022-08-27,https://www.eliteprospects.com/player/399243/tyler-tucker
283937,2000-03-20,"Glencoe, IL, USA",USA,NA,177,74,F,R,2022-08-27,https://www.eliteprospects.com/player/283937/mathieu-de-st.-phalle
